split_id,split_name,days_per_week,experience_tier,goal_variant,representative_goal,goals_covered,day_index,day_id,day_name,exercise_index,exercise_name,muscle_group_label,pattern_key,muscles_trained,sets,reps,rest,equipment_required
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,0,push,Push,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,0,push,Push,4,Overhead tricep extension,Triceps,triceps,Triceps,5,12–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,0,push,Push,5,Cable tricep pushdown (rope or bar),Triceps,triceps,Triceps,5,12–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,0,Pull-up (overhand),Back — Vertical Pull (Lat Width),back_vertical_pull,"Lats, Biceps, Rear delts",4,6–10,2–3 min,pullup_bar
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,1,Barbell row,Back — Horizontal Pull (Back Thickness + Inner Back),back_horizontal_pull,"Lats, Rhomboids, Mid-traps, Rear delts, Biceps",4,6–10,2–3 min,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,2,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,3,Bayesian cable curl,Biceps,biceps,"Biceps, Brachialis",4,12–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,4,Barbell shrug,Upper Traps,upper_traps,"Upper trapezius, Levator scapulae",4,10–15,90 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,1,pull,Pull,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",3,12–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,0,Barbell back squat,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",5,6–10,2–3 min,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,1,Romanian deadlift (barbell),Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",4,6–10,2–3 min,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,2,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",6,10–15,90 sec,bodyweight+dumbbells
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,3,Leg extensions,Quads — Isolation,quad_isolation,Quads,5,12–20,90 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",4,10–15,90 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,5,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,90 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,2,legs,Legs,6,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",3,12–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,0,Cable crossover (lower chest),Chest — Decline / Lower Chest,chest_decline,"Lower chest, Mid chest, Triceps",3,12–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,1,Cable fly (seated or standing),Chest — Isolation (Fly / Stretch),chest_isolation,Chest,3,12–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,2,Cable row (wide grip / flared elbows),Back — Inner Back / Rhomboids,back_inner,"Rhomboids, Mid-traps, Rear delts",4,10–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,4,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,3,upper,Upper,5,Preacher curl,Biceps,biceps,"Biceps, Brachialis",4,12–15,90 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,0,45° leg press,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",4,6–10,2–3 min,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,1,Conventional deadlift,Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",3,6–10,2–3 min,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,2,Cable pull-through,Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",6,10–15,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,3,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,3,12–15,90 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,4,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,90 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,3 of 4,lose,lose,4,lower,Lower,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,90 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,0,Barbell bench press,Chest — Horizontal Push,chest_horizontal_push,"Chest, Shoulders, Triceps",4,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,1,Incline barbell press,Chest — Incline Push (Upper Chest),chest_incline_push,"Upper chest, Shoulders, Triceps",4,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,2,Barbell overhead press,Shoulders — Vertical Push,shoulders_vertical_push,"Shoulders, Triceps, Upper chest",3,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,4,Overhead tricep extension,Triceps,triceps,Triceps,5,15–25,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,0,push,Push,5,Cable tricep pushdown (rope or bar),Triceps,triceps,Triceps,5,15–25,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,0,Pull-up (overhand),Back — Vertical Pull (Lat Width),back_vertical_pull,"Lats, Biceps, Rear delts",4,6–10,60 sec,pullup_bar
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,1,Barbell row,Back — Horizontal Pull (Back Thickness + Inner Back),back_horizontal_pull,"Lats, Rhomboids, Mid-traps, Rear delts, Biceps",4,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,2,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,3,Bayesian cable curl,Biceps,biceps,"Biceps, Brachialis",4,15–25,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,4,Barbell shrug,Upper Traps,upper_traps,"Upper trapezius, Levator scapulae",4,10–15,30–45 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,1,pull,Pull,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",3,12–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,0,Barbell back squat,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",5,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,1,Romanian deadlift (barbell),Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",4,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,2,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",6,10–15,30–45 sec,bodyweight+dumbbells
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,3,Leg extensions,Quads — Isolation,quad_isolation,Quads,5,12–20,30–45 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",4,10–15,30–45 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,5,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,30–45 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,2,legs,Legs,6,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",3,12–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,0,Cable crossover (lower chest),Chest — Decline / Lower Chest,chest_decline,"Lower chest, Mid chest, Triceps",3,15–25,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,1,Cable fly (seated or standing),Chest — Isolation (Fly / Stretch),chest_isolation,Chest,3,15–25,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,2,Cable row (wide grip / flared elbows),Back — Inner Back / Rhomboids,back_inner,"Rhomboids, Mid-traps, Rear delts",4,10–15,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,6,12–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,4,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",5,15–20,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,3,upper,Upper,5,Preacher curl,Biceps,biceps,"Biceps, Brachialis",4,15–25,30–45 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,0,45° leg press,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",4,12–20,60 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,1,Conventional deadlift,Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",3,12–20,60 sec,barbell
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,2,Cable pull-through,Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",6,10–15,30–45 sec,cables
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,3,Seated leg curl,Hamstrings — Isolation,hamstring_isolation,Hamstrings,3,15–25,30–45 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,4,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",3,10–15,30–45 sec,machines
ul_ppl_hybrid_5x,PPL / Upper / Lower 5×/week,5,advanced,4 of 4,endurance,endurance,4,lower,Lower,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,30–45 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,0,Barbell bench press,Chest — Horizontal Push,chest_horizontal_push,"Chest, Shoulders, Triceps",2,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,1,Barbell overhead press,Shoulders — Vertical Push,shoulders_vertical_push,"Shoulders, Triceps, Upper chest",3,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,2,Cable fly (seated or standing),Chest — Isolation (Fly / Stretch),chest_isolation,Chest,2,12–15,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,3,Cable lateral raise,Shoulders — Side Delt Isolation,shoulders_side_delt,Side deltoids,3,12–20,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,4,Overhead tricep extension,Triceps,triceps,Triceps,2,12–15,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,0,push_a,Push A,5,Cable tricep pushdown (rope or bar),Triceps,triceps,Triceps,2,12–15,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,0,Pull-up (overhand),Back — Vertical Pull (Lat Width),back_vertical_pull,"Lats, Biceps, Rear delts",2,6–10,90 sec,pullup_bar
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,1,Barbell row,Back — Horizontal Pull (Back Thickness + Inner Back),back_horizontal_pull,"Lats, Rhomboids, Mid-traps, Rear delts, Biceps",2,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,2,Face pull (cable),Rear Delt and Upper Back,rear_delt,"Rear deltoids, External rotators, Upper traps",2,15–20,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,3,Bayesian cable curl,Biceps,biceps,"Biceps, Brachialis",2,12–15,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,4,Barbell shrug,Upper Traps,upper_traps,"Upper trapezius, Levator scapulae",2,10–15,60 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,1,pull_a,Pull A,5,Cable crunch,Core — Weighted Ab Training,core,"Rectus abdominis, Obliques",2,12–20,60 sec,cables
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,0,Barbell back squat,Quads — Squat Pattern,squat_pattern,"Quads, Glutes, Hamstrings",2,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,1,Romanian deadlift (barbell),Hamstrings and Glutes — Hip Hinge,hip_hinge,"Hamstrings, Glutes, Lower back",2,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,2,Walking lunge (long stride),Glutes — Compound and Isolation,glute_focused,"Glutes, Glute medius, Adductors",3,10–15,60 sec,bodyweight+dumbbells
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,3,Leg extensions,Quads — Isolation,quad_isolation,Quads,2,12–20,60 sec,machines
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,4,Standing calf raise,Calves,calves,"Gastrocnemius, Soleus",2,10–15,60 sec,machines
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,2,legs_a,Legs A,5,Seated calf raise,Calves,calves,"Gastrocnemius, Soleus",2,10–15,60 sec,machines
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,push_b,Push B,0,Incline barbell press,Chest — Incline Push (Upper Chest),chest_incline_push,"Upper chest, Shoulders, Triceps",2,10–15,90 sec,barbell
ppl_6x,Push / Pull / Legs 6×/week,6,beginner,1 of 4,muscle,muscle | maintain | default | recomp | cut_strength | cut_endurance | powerbuilding | hybrid_muscle | hybrid_strength | powerbuilding_cut | athletic_recomp | athletic_cut | athletic_bulk,3,push_b,Push B,1,Cable crossover (lower chest),Chest — Decline / Lower Chest,chest_decline,"Lower chest, Mid chest, Triceps",2,12–15,60 sec,cables
